roll,pitch,yaw,ax,ay,az,gx,gy,gz
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.37,0.43
31,27,41,-0.82,-0.49,-0.42,-1.1,-0.12,0.24
31,27,41,-0.82,-0.49,-0.42,-1.1,-0.12,0.24
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.12,0.31
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.18,0.37
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,0,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,0,0.31
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,0,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,0,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.06,0.43
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.06,0.37
31,27,41,-0.82,-0.49,-0.42,-0.73,0,0.31
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.06,0.37
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.18,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.18,0.55
31,27,41,-0.82,-0.48,-0.42,-0.55,-0.31,0.55
31,27,41,-0.82,-0.48,-0.42,-0.55,-0.18,0.55
31,27,41,-0.82,-0.48,-0.41,-0.49,-0.18,0.55
31,27,41,-0.82,-0.49,-0.41,-0.55,0,0.55
31,27,41,-0.82,-0.49,-0.41,-0.55,0,0.55
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.12,0.49
31,27,41,-0.82,-0.49,-0.41,-0.55,-0.31,0.67
31,27,41,-0.82,-0.49,-0.41,-0.55,-0.12,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.61
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.61
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.12,0.67
31,27,41,-0.82,-0.49,-0.41,-0.67,0.06,0.85
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.12,0.55
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.24,0.79
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.24,0.79
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.12,0.67
31,27,41,-0.82,-0.49,-0.42,-0.24,-0.43,0.73
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.49,0.79
31,27,41,-0.82,-0.49,-0.41,-0.49,-0.43,0.55
31,27,40,-0.82,-0.49,-0.41,-0.55,-0.55,0.67
31,27,40,-0.82,-0.49,-0.41,-0.55,-0.55,0.67
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.61,0.79
31,27,41,-0.82,-0.49,-0.42,-0.18,-0.73,0.67
31,27,41,-0.82,-0.49,-0.42,-0.18,-0.61,0.73
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.67,0.92
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.67,0.92
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.73,0.79
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.85,0.61
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.67,0.67
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.49,0.85
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.49,0.85
31,27,40,-0.82,-0.49,-0.41,-0.24,-0.55,0.67
31,27,40,-0.82,-0.49,-0.41,-0.24,-0.49,0.61
31,27,40,-0.82,-0.48,-0.42,-0.12,-0.67,0.37
31,27,41,-0.82,-0.48,-0.42,0.06,-0.79,0.49
31,27,41,-0.82,-0.48,-0.42,0.24,-0.73,0.61
31,27,41,-0.82,-0.48,-0.42,0.24,-0.73,0.61
31,27,41,-0.82,-0.48,-0.42,0.06,-0.49,0.61
31,27,41,-0.82,-0.49,-0.42,0.06,-0.49,0.49
31,27,41,-0.82,-0.49,-0.42,0.06,-0.43,0.61
31,27,41,-0.82,-0.49,-0.42,0.12,-0.61,0.49
31,27,41,-0.82,-0.49,-0.42,0.12,-0.61,0.49
31,27,41,-0.82,-0.49,-0.42,0.12,-0.55,0.61
31,27,41,-0.82,-0.49,-0.42,0,-0.55,0.43
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.55,0.49
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.55,0.49
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.61,0.49
31,27,41,-0.82,-0.48,-0.42,-0.55,-0.73,0.43
31,27,41,-0.82,-0.48,-0.42,-0.61,-0.79,0.31
31,27,41,-0.82,-0.48,-0.42,-0.43,-0.79,0.43
31,27,41,-0.82,-0.48,-0.42,-0.18,-0.55,0.49
31,27,41,-0.82,-0.48,-0.42,-0.18,-0.55,0.49
31,27,41,-0.82,-0.48,-0.42,-0.12,-0.49,0.61
31,27,41,-0.82,-0.49,-0.42,0.12,-0.55,0.49
31,27,41,-0.82,-0.49,-0.42,0.12,-0.61,0.55
31,27,41,-0.82,-0.49,-0.42,0,-0.67,0.37
31,27,41,-0.82,-0.49,-0.42,0,-0.67,0.37
31,27,41,-0.82,-0.49,-0.42,-0.06,-0.55,0.49
31,27,41,-0.82,-0.49,-0.42,-0.06,-0.55,0.55
31,27,41,-0.82,-0.49,-0.42,-0.06,-0.79,0.37
31,27,41,-0.82,-0.49,-0.42,0,-0.79,0.43
31,27,41,-0.82,-0.49,-0.42,0,-0.79,0.43
31,27,41,-0.82,-0.49,-0.42,0,-0.73,0.55
31,27,41,-0.82,-0.49,-0.42,0,-0.85,0.37
31,27,41,-0.82,-0.49,-0.42,-0.18,-0.79,0.55
31,27,41,-0.82,-0.49,-0.42,-0.18,-0.79,0.55
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.61,0.61
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.61,0.43
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.73,0.61
31,27,41,-0.82,-0.49,-0.42,-0.24,-0.67,0.49
31,27,41,-0.82,-0.49,-0.42,-0.24,-0.67,0.49
31,27,41,-0.82,-0.48,-0.42,-0.31,-0.79,0.37
31,27,41,-0.82,-0.48,-0.42,-0.31,-0.73,0.55
31,27,41,-0.82,-0.48,-0.42,-0.24,-0.61,0.43
31,27,41,-0.82,-0.48,-0.42,-0.24,-0.49,0.55
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.67,0.49
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.67,0.49
31,27,41,-0.82,-0.49,-0.42,0,-0.55,0.55
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.49,0.37
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.49,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.43,0.37
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.67,0.43
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.55,0.31
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.55,0.31
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.55,0.43
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.61,0.61
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.67,0.49
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.61,0.43
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.61,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.73,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.55,0.43
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.55,0.49
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.49,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.43,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.43,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.43,0.61
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.43,0.61
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.43,0.55
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.43,0.37
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.43,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.43,0.37
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.43,0.37
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.43,0.31
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.37,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.37,0.37
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.43
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.37,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.37,0.49
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.18,0.37
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.18,0.31
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.37,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.31,0.43
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.37,0.37
31,27,41,-0.82,-0.48,-0.42,-0.79,-0.37,0.37
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.43,0.24
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.37,0.55
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.31,0.55
31,27,41,-0.82,-0.48,-0.42,-0.73,-0.49,0.55
31,27,41,-0.82,-0.48,-0.42,-0.61,-0.49,0.55
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.49,0.55
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.61,0.61
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.61,0.61
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.67,0.79
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.55,0.73
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.37,0.61
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.24,0.61
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.55,0.43
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.55,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.31,0.24
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.31,0.31
31,27,41,-0.82,-0.48,-0.42,-0.73,-0.43,0.31
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.37,0.49
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.37,0.49
31,27,41,-0.82,-0.48,-0.42,-0.37,-0.24,0.61
31,27,41,-0.82,-0.48,-0.42,-0.31,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.24,-0.12,0.43
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.24,0.43
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.49,0.49
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.43,0.55
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.49,0.55
31,27,41,-0.82,-0.49,-0.42,-1.04,-0.55,0.61
31,27,41,-0.82,-0.49,-0.42,-1.04,-0.55,0.61
31,27,41,-0.82,-0.48,-0.42,-0.79,-0.55,0.61
31,27,41,-0.82,-0.48,-0.42,-0.61,-0.43,0.61
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.37,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.37,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.37,0.55
31,27,41,-0.82,-0.48,-0.42,-0.67,-0.31,0.31
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.49,0.37
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.43,0.43
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.43,0.43
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.24,0.61
31,27,41,-0.82,-0.49,-0.42,-0.18,-0.37,0.61
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.31,0.31
31,27,41,-0.82,-0.49,-0.42,-0.12,-0.43,0.49
31,27,41,-0.82,-0.49,-0.42,0,-0.37,0.61
31,27,41,-0.82,-0.49,-0.42,0,-0.37,0.61
31,27,41,-0.82,-0.49,-0.42,-0.06,-0.43,0.43
31,27,41,-0.82,-0.49,-0.42,-0.18,-0.31,0.31
31,27,41,-0.82,-0.49,-0.42,-0.24,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.49,0.43
31,27,41,-0.82,-0.48,-0.42,-0.43,-0.49,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.49,0.61
31,27,41,-0.82,-0.48,-0.42,-0.67,-0.61,0.61
31,27,41,-0.82,-0.48,-0.42,-0.37,-0.55,0.61
31,27,41,-0.82,-0.48,-0.42,-0.37,-0.55,0.61
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.55,0.67
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.37,0.61
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.18,0.61
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.43,0.37
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.43,0.37
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.43,0.43
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.37,0.37
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.49,0.43
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.43,0.24
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.24,0.31
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.43
31,27,41,-0.82,-0.48,-0.42,-0.61,-0.43,0.43
31,27,41,-0.82,-0.48,-0.42,-0.67,-0.37,0.43
31,27,41,-0.82,-0.48,-0.42,-0.67,-0.37,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.37,0.49
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.37,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.24,0.37
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.31,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.31
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.31
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.37,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.12,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.37,0.37
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.12,0.49
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.12,0.49
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.49
31,27,41,-0.82,-0.48,-0.42,-0.73,-0.12,0.37
31,27,41,-0.82,-0.48,-0.42,-0.73,-0.12,0.37
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.31
31,27,41,-0.82,-0.48,-0.42,-0.31,-0.24,0.43
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.31,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.37,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.37,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.24,0.61
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.24,0.55
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.18,0.67
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.18,0.67
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.18,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,0,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.12,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.43
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.31,0.61
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.24,0.73
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.12,0.55
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.12,0.55
31,27,41,-0.82,-0.48,-0.42,-0.49,-0.12,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.18,0.43
31,27,41,-0.82,-0.49,-0.42,-0.43,-0.18,0.61
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.06,0.61
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.18,0.61
31,27,41,-0.82,-0.49,-0.42,-0.55,-0.18,0.61
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.12,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,0,0.43
31,27,41,-0.82,-0.48,-0.42,-0.79,-0.06,0.31
31,27,41,-0.82,-0.48,-0.42,-0.73,-0.06,0.43
31,27,41,-0.82,-0.48,-0.42,-0.73,-0.06,0.43
31,27,41,-0.82,-0.48,-0.42,-0.49,0.18,0.61
31,27,41,-0.82,-0.48,-0.42,-0.49,0,0.55
31,27,41,-0.82,-0.49,-0.42,-0.31,-0.18,0.61
31,27,41,-0.83,-0.49,-0.42,-0.31,0,0.61
31,27,41,-0.83,-0.49,-0.42,-0.31,0,0.61
31,27,41,-0.82,-0.49,-0.42,-0.61,0.18,0.43
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.06,0.55
31,27,41,-0.82,-0.49,-0.42,-1.16,0,0.55
31,27,41,-0.82,-0.49,-0.42,-1.16,0,0.55
31,27,41,-0.82,-0.49,-0.42,-1.16,0,0.55
31,27,41,-0.82,-0.49,-0.42,-1.22,-0.18,0.55
31,27,41,-0.82,-0.48,-0.42,-1.22,-0.49,0.43
31,27,41,-0.82,-0.48,-0.42,-1.22,-0.31,0.24
31,27,41,-0.82,-0.48,-0.42,-1.1,-0.31,0.31
31,27,41,-0.82,-0.48,-0.42,-1.1,-0.31,0.31
31,27,41,-0.82,-0.48,-0.42,-0.92,-0.43,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.67
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.12,0.49
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.06,0.55
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.06,0.55
31,27,41,-0.82,-0.49,-0.42,-0.85,0,0.18
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.37
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.06,0.43
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.24,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.12,0.43
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.18,0.31
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.49,-0.31,0.55
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.55,0.55
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.49,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.43,0.61
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.31,0.49
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.43,0.31
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.43,0.31
31,27,41,-0.82,-0.48,-0.42,-0.92,-0.43,0.43
31,27,41,-0.82,-0.48,-0.42,-0.98,-0.43,0.55
31,27,41,-0.82,-0.48,-0.42,-0.85,-0.37,0.55
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.37,0.43
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.37,0.43
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.12,0.37
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.06,0.37
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.12,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.24,0.37
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.06,0.37
31,27,41,-0.82,-0.49,-0.42,-0.67,0.06,0.24
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.06,0.37
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.98,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.12,0.37
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.37,0.37
31,27,41,-0.82,-0.49,-0.42,-0.92,-0.12,0.31
31,27,41,-0.82,-0.48,-0.42,-0.92,-0.12,0.31
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.31
31,27,41,-0.82,-0.49,-0.42,-0.85,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.24,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.55
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.12,0.37
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.67,-0.06,0.43
31,27,41,-0.82,-0.49,-0.42,-0.61,-0.12,0.31
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.18
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.31
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.18,0.31
31,27,41,-0.82,-0.49,-0.42,-0.79,-0.24,0.43
31,27,41,-0.82,-0.49,-0.42,-0.73,-0.06,0.61
31,27,41,-0.82,-0.49,-0.42,-0.98,0.06,0.43
31,27,41,-0.82,-0.49,-0.42,-1.04,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-1.04,-0.18,0.49
31,27,41,-0.82,-0.49,-0.42,-1.22,0,0.37
31,27,41,-0.82,-0.49,-0.42,-1.28,0.06,0.18
31,27,41,-0.82,-0.49,-0.42,-1.28,0.06,0.31
31,27,41,-0.82,-0.49,-0.42,-1.1,-0.06,0.43
31,27,41,-0.82,-0.49,-0.42,-1.1,-0.06,0.43
31,27,41,-0.82,-0.49,-0.42,-1.04,0.06,0.43
31,27,41,-0.82,-0.48,-0.42,-0.98,-0.06,0.49
31,27,41,-0.82,-0.49,-0.42,-0.98,0,0.49
31,27,41,-0.82,-0.49,-0.42,-1.1,0.12,0.37
31,27,41,-0.82,-0.49,-0.42,-1.1,0.12,0.37
