roll,pitch,yaw,ax,ay,az,gx,gy,gz
1,7,79,-1.01,-0.01,-0.13,-25.21,1.16,-3.17
1,7,79,-1,-0.01,-0.12,-25.82,0.79,-3.17
1,7,80,-1,-0.01,-0.12,-25.82,0.79,-3.17
1,7,80,-1,-0.01,-0.13,-26.61,0.43,-3.17
1,7,80,-1,-0.01,-0.12,-27.22,0.18,-3.23
1,7,80,-1,-0.01,-0.12,-27.47,-0.18,-3.11
1,7,80,-1.01,-0.02,-0.13,-28.14,-0.49,-3.17
1,7,80,-1.01,-0.02,-0.13,-28.14,-0.49,-3.17
1,7,80,-1.02,-0.02,-0.13,-28.5,-0.79,-3.11
1,7,80,-1.02,-0.03,-0.12,-28.93,-0.98,-3.17
1,7,80,-1.02,-0.03,-0.12,-29.36,-1.04,-3.23
1,7,80,-1.02,-0.03,-0.12,-29.54,-0.98,-3.23
1,7,80,-1.02,-0.03,-0.12,-29.66,-1.1,-3.11
1,7,80,-1.01,-0.04,-0.12,-29.66,-1.1,-3.11
1,7,80,-1.01,-0.04,-0.12,-29.97,-1.53,-3.17
1,7,80,-1.01,-0.05,-0.12,-30.21,-1.4,-3.17
1,7,80,-1.01,-0.05,-0.13,-30.03,-1.34,-3.17
1,7,80,-1.02,-0.05,-0.14,-29.54,-1.4,-3.17
1,7,80,-1.02,-0.05,-0.14,-29.54,-1.4,-3.17
1,7,80,-1.03,-0.06,-0.14,-28.69,-1.4,-3.17
2,7,80,-1.05,-0.06,-0.14,-27.4,-1.59,-3.11
2,7,80,-1.06,-0.05,-0.13,-26.18,-1.53,-3.11
2,7,79,-1.09,-0.05,-0.12,-24.84,-1.77,-2.99
2,7,79,-1.09,-0.05,-0.12,-23.25,-1.89,-2.93
2,7,78,-1.11,-0.05,-0.1,-23.25,-1.89,-2.93
2,7,78,-1.12,-0.06,-0.09,-22.4,-1.65,-2.93
3,7,78,-1.13,-0.07,-0.07,-22.34,-1.04,-2.93
3,7,78,-1.12,-0.07,-0.07,-23.99,0,-2.81
3,7,78,-1.11,-0.08,-0.07,-25.45,1.22,-2.69
3,7,78,-1.11,-0.08,-0.07,-25.45,1.22,-2.69
3,7,78,-1.11,-0.09,-0.07,-26,2.75,-2.38
3,7,78,-1.09,-0.1,-0.08,-26.49,4.15,-2.14
3,6,78,-1.08,-0.11,-0.09,-27.34,5.74,-1.83
3,6,77,-1.07,-0.11,-0.09,-28.2,7.2,-1.1
3,6,77,-1.07,-0.11,-0.09,-28.56,8.97,-0.43
3,6,77,-1.06,-0.11,-0.1,-28.56,8.97,-0.43
3,6,77,-1.05,-0.11,-0.1,-28.75,10.38,0.49
3,6,76,-1.05,-0.1,-0.11,-28.75,11.47,1.4
3,6,76,-1.04,-0.09,-0.11,-29.36,12.08,2.5
3,6,76,-1.04,-0.09,-0.11,-29.72,12.76,3.42
4,6,75,-1.04,-0.08,-0.11,-29.72,12.76,3.42
4,6,75,-1.03,-0.08,-0.12,-30.03,13.06,4.33
4,6,75,-1.02,-0.08,-0.12,-29.79,13.24,5.07
4,6,75,-1.01,-0.08,-0.13,-29.36,13.67,5.8
4,6,75,-1.01,-0.08,-0.13,-29.36,13.67,5.8
4,6,75,-1.01,-0.09,-0.13,-28.63,13.98,6.47
4,6,75,-1,-0.09,-0.13,-27.95,13.98,7.08
4,6,75,-1,-0.09,-0.13,-27.65,13.79,7.32
4,6,74,-1,-0.08,-0.12,-27.28,13.55,7.57
5,6,74,-1,-0.08,-0.12,-27.28,13.55,7.57
5,7,71,-0.99,-0.07,-0.12,-27.1,13.24,7.45
4,7,70,-0.99,-0.07,-0.12,-27.28,12.76,7.14
4,7,69,-0.98,-0.07,-0.12,-27.83,12.45,6.65
4,7,69,-0.98,-0.07,-0.12,-27.95,12.21,6.35
4,7,69,-0.98,-0.07,-0.12,-27.95,12.21,6.35
4,7,69,-0.98,-0.07,-0.11,-28.08,11.9,5.74
4,7,69,-0.98,-0.07,-0.11,-27.95,11.84,5.37
4,6,68,-0.98,-0.08,-0.11,-27.83,11.78,4.82
4,6,68,-0.98,-0.08,-0.1,-27.65,11.72,4.15
4,6,68,-0.98,-0.08,-0.1,-27.65,11.72,4.15
4,6,67,-0.98,-0.08,-0.1,-27.65,11.78,3.42
4,6,67,-0.98,-0.08,-0.09,-28.44,11.9,2.69
4,6,67,-0.98,-0.08,-0.09,-29.54,12.02,1.71
4,6,67,-0.98,-0.08,-0.09,-30.64,11.78,1.16
4,6,67,-0.98,-0.08,-0.09,-30.64,11.78,1.16
4,6,67,-0.98,-0.08,-0.1,-31.74,11.9,0.24
4,6,67,-0.99,-0.08,-0.11,-32.47,11.9,-0.37
4,6,66,-0.99,-0.08,-0.12,-32.96,11.84,-0.92
4,6,66,-0.99,-0.08,-0.12,-32.9,11.78,-1.22
5,6,65,-0.99,-0.09,-0.12,-32.9,11.78,-1.22
5,6,65,-0.99,-0.09,-0.13,-32.53,11.6,-1.59
5,6,64,-0.99,-0.09,-0.13,-31.62,11.29,-1.53
5,6,64,-0.99,-0.09,-0.12,-30.82,11.17,-1.71
5,6,63,-0.99,-0.09,-0.12,-30.03,10.74,-1.89
5,6,63,-0.99,-0.1,-0.12,-30.03,10.74,-1.89
5,6,62,-0.99,-0.1,-0.12,-29.6,10.56,-2.01
5,6,61,-0.99,-0.1,-0.12,-29.42,10.5,-2.08
5,6,61,-0.98,-0.11,-0.11,-29.66,10.44,-2.32
5,6,61,-0.98,-0.11,-0.11,-30.27,10.62,-2.26
5,6,60,-0.97,-0.11,-0.11,-30.27,10.62,-2.26
5,6,60,-0.97,-0.12,-0.12,-31.07,10.86,-2.44
5,7,60,-0.97,-0.12,-0.12,-31.98,11.29,-2.62
6,7,60,-0.97,-0.12,-0.12,-32.84,11.35,-2.69
6,7,60,-0.96,-0.12,-0.12,-33.45,11.72,-2.87
6,7,60,-0.96,-0.12,-0.12,-33.45,11.72,-2.87
6,7,59,-0.96,-0.12,-0.12,-34.18,11.9,-2.87
6,7,58,-0.96,-0.12,-0.12,-34.48,11.78,-2.93
6,7,56,-0.96,-0.11,-0.12,-34.79,11.72,-3.05
6,7,55,-0.95,-0.11,-0.12,-35.34,11.54,-3.17
6,7,54,-0.95,-0.11,-0.12,-35.34,11.54,-3.17
7,7,54,-0.95,-0.11,-0.13,-35.71,10.93,-3.23
7,7,54,-0.95,-0.11,-0.13,-36.19,10.56,-3.3
6,7,53,-0.94,-0.11,-0.13,-36.44,10.13,-3.54
6,7,53,-0.94,-0.11,-0.13,-36.5,9.4,-3.48
6,7,53,-0.94,-0.1,-0.12,-36.5,9.4,-3.48
6,7,53,-0.94,-0.1,-0.12,-36.87,8.48,-3.91
6,7,53,-0.93,-0.1,-0.12,-37.41,7.69,-4.33
6,7,52,-0.93,-0.1,-0.12,-38.02,7.2,-4.64
6,7,52,-0.93,-0.09,-0.12,-38.39,5.98,-4.94
6,7,52,-0.93,-0.09,-0.12,-38.39,5.98,-4.94
6,7,52,-0.94,-0.08,-0.12,-38.7,4.82,-5.37
6,7,52,-0.95,-0.08,-0.13,-38.82,3.72,-5.37
6,7,52,-0.98,-0.07,-0.13,-39.06,2.26,-5.25
6,7,52,-1.01,-0.06,-0.15,-39.37,0.37,-4.94
6,7,52,-1.01,-0.06,-0.15,-39.37,0.37,-4.94
6,7,53,-1.06,-0.04,-0.17,-40.04,-2.14,-4.39
6,8,53,-1.13,-0.01,-0.19,-39.25,-4.94,-3.54
6,8,53,-1.21,0.02,-0.2,-36.56,-8.73,-3.11
6,8,53,-1.26,0.05,-0.22,-32.41,-9.77,-2.26
6,8,53,-1.26,0.05,-0.22,-32.41,-9.77,-2.26
6,8,53,-1.24,0.08,-0.18,-26.79,-7.26,-1.53
6,8,53,-1.22,0.1,-0.13,-19.47,-14.28,-0.73
5,8,53,-1.27,0.1,-0.11,-14.16,-24.9,-0.43
5,8,53,-1.27,0.09,-0.1,-11.78,-29.66,-1.16
5,8,53,-1.27,0.09,-0.1,-11.78,-29.66,-1.16
5,8,52,-1.24,0.06,-0.08,-9.89,-29.72,-2.26
5,8,52,-1.22,0.01,-0.07,-8,-33.2,-2.93
5,8,52,-1.22,0,-0.06,-9.52,-37.48,-3.42
5,8,52,-1.18,0.01,-0.02,-12.63,-38.76,-3.66
5,7,52,-1.18,0.01,-0.02,-12.63,-38.76,-3.66
5,7,52,-1.13,0.01,0.02,-13.55,-38.33,-3.54
5,7,52,-1.09,0.02,0.05,-14.1,-38.27,-3.3
4,7,52,-1.06,0.03,0.07,-16.24,-37.66,-3.11
4,7,52,-1.03,0.04,0.07,-18.68,-36.74,-2.99
4,7,52,-1.03,0.04,0.07,-18.68,-36.74,-2.99
3,7,52,-1.05,0.04,0.06,-19.96,-38.09,-2.81
3,7,52,-1.08,0.05,0.04,-20.75,-36.5,-2.26
3,7,52,-1.08,0.07,0.03,-19.17,-31.74,-1.71
2,7,52,-1.08,0.07,0.03,-15.93,-28.99,-0.67
2,6,52,-1.06,0.06,0.04,-15.93,-28.99,-0.67
2,6,52,-1.06,0.06,0.07,-12.57,-30.15,0.61
1,5,52,-1.08,0.09,0.07,-12.33,-31.74,1.83
1,4,52,-1.09,0.12,0.06,-13.73,-32.04,1.95
1,3,52,-1.09,0.12,0.06,-13.73,-32.04,1.95
1,3,52,-1.1,0.12,0.04,-14.89,-31.74,2.38
1,2,52,-1.07,0.13,0.01,-14.65,-30.64,2.5
0,2,52,-1.04,0.14,-0.01,-13.67,-30.52,1.89
0,2,52,-1.04,0.14,-0.01,-16.42,-32.04,0.43
0,2,52,-1.01,0.17,-0.05,-16.42,-32.04,0.43
0,2,52,-1.01,0.2,-0.13,-21.12,-35.52,-1.71
0,2,52,-1.07,0.19,-0.13,-23.07,-39.55,-3.05
0,2,52,-1.12,0.16,-0.08,-20.2,-37.05,-3.6
-1,2,52,-1.12,0.16,-0.08,-15.87,-26.18,-4.58
-1,2,52,-1.11,0.14,0.01,-15.87,-26.18,-4.58
-1,2,52,-1.06,0.12,0.09,-13.55,-12.57,-5.86
-1,2,52,-1.04,0.06,0.13,-11.54,-1.28,-6.04
-1,2,52,-1.02,0.03,0.12,-10.74,10.62,-6.16
-1,2,52,-1.02,0.03,0.12,-14.59,21.91,-5.92
-1,2,52,-1.05,0.03,0.03,-14.59,21.91,-5.92
-1,2,52,-0.99,0.03,0,-18.92,35.52,-6.04
-1,2,52,-0.95,0.01,-0.03,-21.97,42.66,-5.86
-1,2,52,-0.91,0.01,-0.06,-24.11,45.1,-5.31
-1,2,52,-0.91,0.01,-0.06,-24.11,45.1,-5.31
-1,2,52,-0.91,0.01,-0.09,-26.79,45.72,-4.39
-1,2,52,-0.91,0.02,-0.12,-29.11,46.14,-3.48
-1,2,52,-0.89,0,-0.12,-28.81,46.81,-2.93
-1,2,52,-0.87,-0.01,-0.12,-27.22,45.96,-1.4
-1,2,52,-0.87,-0.01,-0.12,-27.22,45.96,-1.4
-1,2,52,-0.87,0,-0.15,-29.6,42.11,0.49
-1,2,52,-0.87,0.01,-0.16,-32.17,37.66,1.89
-1,2,52,-0.86,0.02,-0.15,-31.56,34.61,3.66
-1,2,52,-0.89,0.04,-0.15,-30.21,32.47,5.19
-1,2,52,-0.89,0.04,-0.15,-30.21,32.47,5.19
-1,3,52,-0.87,0.07,-0.15,-29.05,33.02,7.14
-1,3,52,-0.87,0.08,-0.14,-25.39,31.92,8.36
-1,4,52,-0.9,0.07,-0.13,-20.57,30.03,9.7
-1,4,52,-0.93,0.06,-0.11,-16.72,29.97,10.86
-1,4,52,-0.93,0.06,-0.11,-16.72,29.97,10.86
-1,4,52,-0.93,0.05,-0.1,-13.79,32.35,12.15
-1,4,51,-0.94,0.07,-0.07,-11.29,33.87,13.24
-1,4,51,-0.94,0.07,-0.05,-9.7,33.45,13.98
-1,4,51,-0.94,0.07,-0.05,-11.41,31.8,13.79
-2,4,51,-0.94,0.07,-0.05,-11.41,31.8,13.79
-3,4,51,-0.95,0.08,-0.06,-15.08,28.99,13.49
-3,4,51,-0.96,0.1,-0.09,-17.88,26.92,13
-3,4,50,-0.96,0.11,-0.09,-18.86,26.43,12.88
-3,4,50,-0.96,0.11,-0.09,-18.49,25.27,12.57
-3,4,50,-0.96,0.11,-0.1,-18.49,25.27,12.57
-3,4,49,-0.96,0.11,-0.11,-18.19,23.19,12.15
-3,5,48,-0.96,0.11,-0.13,-18.68,20.87,11.66
-4,5,47,-0.95,0.11,-0.15,-18.74,18.31,11.11
-4,5,46,-0.95,0.11,-0.15,-17.58,16.11,10.8
-4,5,46,-0.95,0.11,-0.16,-17.58,16.11,10.8
-4,5,45,-0.95,0.12,-0.16,-14.83,13.79,10.86
-5,5,44,-0.95,0.12,-0.16,-11.9,11.84,10.86
-5,5,44,-0.96,0.11,-0.14,-8.91,9.7,10.99
-6,5,43,-0.96,0.11,-0.14,-7.26,7.75,10.93
-6,5,41,-0.96,0.11,-0.12,-7.26,7.75,10.93
-6,5,39,-0.97,0.11,-0.1,-6.1,6.29,10.93
-6,5,38,-0.99,0.11,-0.08,-5.13,5.19,10.74
-6,5,37,-1,0.1,-0.06,-5.13,4.03,10.74
-6,5,37,-1,0.1,-0.06,-5.55,2.81,10.93
-6,5,37,-1.02,0.1,-0.05,-5.55,2.81,10.93
-6,5,37,-1.05,0.1,-0.04,-6.23,1.28,11.11
-6,5,37,-1.07,0.1,-0.03,-6.71,-0.06,11.29
-6,5,37,-1.1,0.09,-0.03,-6.59,-1.22,11.41
-6,5,37,-1.1,0.09,-0.03,-5.86,-2.56,11.66
-6,5,36,-1.15,0.09,-0.04,-5.86,-2.56,11.66
-6,5,36,-1.22,0.08,-0.06,-4.27,-3.66,12.15
-6,5,36,-1.3,0.06,-0.08,-0.18,-3.97,12.27
-6,5,36,-1.4,0.02,-0.1,5.37,-3.48,12.08
-5,4,35,-1.4,0.02,-0.1,10.31,-3.78,11.72
-5,4,35,-1.48,-0.01,-0.1,10.31,-3.78,11.72
-5,4,35,-1.51,-0.05,-0.09,14.34,-5.43,10.93
-5,4,35,-1.49,-0.09,-0.04,16.91,-8.73,9.95
-5,4,35,-1.42,-0.12,0.01,17.09,-12.63,9.09
-5,4,35,-1.42,-0.12,0.01,15.01,-14.83,8.06
-5,4,35,-1.28,-0.12,0.09,15.01,-14.83,8.06
-5,4,35,-1.16,-0.13,0.12,11.84,-17.52,7.2
-5,4,35,-1.05,-0.13,0.14,8.91,-21.24,6.59
-5,4,35,-0.93,-0.13,0.15,5.62,-24.23,5.8
-5,4,35,-0.93,-0.13,0.15,2.14,-27.34,5.25
-5,3,35,-0.83,-0.12,0.18,2.14,-27.34,5.25
-5,3,35,-0.83,-0.1,0.17,-1.53,-35.22,5.43
-4,3,35,-0.86,-0.1,0.14,-4.39,-39.86,5.43
-4,3,35,-0.91,-0.09,0.1,-5.62,-37.96,4.82
-3,3,35,-0.91,-0.09,0.1,-5.62,-32.9,4.09
-3,3,35,-0.96,-0.1,0.07,-5.62,-32.9,4.09
-2,3,34,-0.99,-0.1,0.07,-3.97,-26.92,3.36
-1,3,34,-1.03,-0.09,0.08,-1.53,-24.17,2.93
-1,3,33,-1.07,-0.08,0.09,0.12,-24.05,2.62
-1,3,33,-1.07,-0.08,0.1,1.28,-23.93,1.95
-1,3,32,-1.07,-0.08,0.1,1.28,-23.93,1.95
0,3,31,-1.08,-0.1,0.1,1.4,-25.82,1.28
0,2,31,-1.09,-0.12,0.04,1.22,-30.64,1.16
1,2,31,-1.1,-0.13,-0.01,1.53,-34.48,1.22
1,2,30,-1.1,-0.13,-0.01,-0.06,-38.15,1.4
2,2,30,-1.07,-0.12,-0.03,-0.06,-38.15,1.4
2,2,30,-1.05,-0.12,-0.04,-3.48,-41.44,1.46
2,2,30,-1.03,-0.13,-0.03,-4.46,-44.49,2.01
2,2,30,-1.02,-0.15,0,-3.36,-46.26,3.36
3,2,30,-1.02,-0.15,0,-2.75,-45.29,4.94
3,2,30,-1.01,-0.16,0.03,-2.75,-45.29,4.94
3,2,30,-1,-0.16,0.06,-2.87,-42.72,6.16
3,2,30,-0.99,-0.15,0.07,-2.62,-37.66,7.69
3,1,30,-0.98,-0.15,0.09,-0.92,-30.64,8.85
4,1,30,-0.98,-0.15,0.09,1.16,-22.03,9.64
4,1,30,-0.96,-0.16,0.1,1.16,-22.03,9.64
4,1,30,-0.87,-0.17,0.08,1.46,-11.84,10.13
5,1,30,-0.94,-0.12,0.07,0.37,-2.44,10.07
5,1,30,-0.9,-0.11,0.05,-1.77,5.98,8.97
5,1,29,-0.9,-0.11,0.05,-5.74,12.51,7.2
6,1,29,-0.92,-0.17,0.04,-5.74,12.51,7.2
6,0,29,-0.91,-0.16,-0.01,-10.56,20.14,5.8
6,0,29,-0.9,-0.12,-0.09,-17.88,25.82,4.39
6,0,29,-0.9,-0.1,-0.13,-18.98,27.28,2.2
6,1,29,-0.9,-0.1,-0.13,-18.98,27.28,2.2
6,1,29,-0.89,-0.1,-0.15,-18.31,28.26,-0.43
6,1,29,-0.9,-0.09,-0.16,-16.85,29.05,-2.87
6,1,29,-0.89,-0.08,-0.14,-13.55,31.13,-5.07
6,1,29,-0.89,-0.1,-0.13,-11.54,33.39,-8
6,1,29,-0.89,-0.1,-0.13,-11.54,33.39,-8
6,1,29,-0.89,-0.1,-0.13,-11.05,34.73,-10.38
6,1,29,-0.88,-0.11,-0.14,-10.25,36.62,-12.63
6,1,29,-0.87,-0.12,-0.17,-10.19,37.6,-14.59
6,2,29,-0.87,-0.13,-0.19,-11.6,38.15,-16.36
6,3,31,-0.87,-0.13,-0.19,-11.6,38.15,-16.36
7,3,33,-0.86,-0.13,-0.21,-12.57,38.09,-18.01
7,4,35,-0.87,-0.15,-0.22,-13.67,36.56,-19.65
7,4,38,-0.89,-0.16,-0.23,-16.72,35.03,-21.24
7,4,40,-0.9,-0.16,-0.23,-19.59,32.84,-22.64
7,4,42,-0.9,-0.16,-0.23,-21.24,30.33,-23.62
7,4,43,-0.91,-0.16,-0.21,-21.24,30.33,-23.62
7,5,44,-0.93,-0.15,-0.18,-21.85,27.89,-24.48
7,5,44,-0.94,-0.16,-0.15,-21.79,25.33,-24.84
8,5,44,-0.97,-0.17,-0.12,-23.25,23.38,-25.21
8,5,44,-0.97,-0.17,-0.12,-25.63,25.02,-25.51
8,5,44,-0.98,-0.2,-0.09,-25.63,25.02,-25.51
9,5,44,-0.96,-0.2,-0.05,-28.14,30.46,-25.39
9,5,44,-0.97,-0.21,-0.04,-30.03,29.42,-24.72
9,5,44,-1,-0.22,-0.04,-33.26,26.67,-23.56
9,5,44,-1,-0.22,-0.04,-36.5,27.16,-22.16
9,5,44,-1.03,-0.22,-0.02,-36.5,27.16,-22.16
9,5,44,-1.04,-0.21,0,-39.06,29.72,-20.2
9,5,44,-1.06,-0.2,0.01,-40.71,30.64,-17.88
10,5,44,-1.06,-0.19,0.02,-41.44,30.03,-15.26
10,5,44,-1.06,-0.19,0.02,-43.15,29.11,-13
10,5,44,-1.07,-0.18,0.02,-43.15,29.11,-13
10,4,44,-1.07,-0.16,-0.05,-47.91,26.79,-11.05
10,4,44,-1.07,-0.12,-0.1,-48.83,23.38,-9.22
10,4,44,-1.09,-0.08,-0.16,-45.04,20.94,-7.57
9,4,44,-1.09,-0.08,-0.16,-39.49,16.17,-5.43
9,4,44,-1.15,-0.03,-0.24,-39.49,16.17,-5.43
9,4,44,-1.25,0.01,-0.3,-31.07,9.89,-3.3
9,4,44,-1.33,0.03,-0.29,-20.81,2.56,-1.22
9,5,44,-1.42,0.04,-0.27,-11.47,-5.07,0.98
9,5,44,-1.4,0.05,-0.19,-4.58,-8.24,3.36
9,5,44,-1.4,0.05,-0.19,-4.58,-8.24,3.36
9,5,44,-1.37,0.11,-0.09,0.92,-16.11,5.31
9,5,44,-1.38,0.18,-0.01,5.31,-26,5.62
9,5,44,-1.28,0.13,0.13,8.67,-29.97,3.72
9,5,44,-1.28,0.13,0.13,8.67,-29.97,3.72
9,4,44,-1.23,0.09,0.24,6.47,-35.95,1.28
9,4,44,-1.2,0.05,0.22,0.49,-42.11,-0.49
8,4,44,-1.17,0.03,0.16,-6.77,-40.89,-1.77
8,4,44,-1.1,0.03,0.09,-9.89,-34.36,-2.69
8,4,44,-1.1,0.03,0.09,-9.89,-34.36,-2.69
8,4,44,-1.05,0.03,0.07,-9.03,-28.32,-3.17
8,4,44,-1.02,-0.01,0.07,-8.3,-25.63,-3.3
7,4,44,-1.02,0.02,0.1,-10.44,-23.99,-2.75
7,4,44,-1.02,0.02,0.1,-13.61,-23.99,-2.01
7,3,44,-1.02,0.08,0.14,-13.61,-23.99,-2.01
6,3,44,-1.04,0.12,0.16,-18.19,-24.6,-1.89
6,2,44,-1.07,0.13,0.19,-20.2,-22.34,-1.46
6,2,44,-1.1,0.18,0.2,-20.2,-18.98,-0.06
6,2,44,-1.1,0.18,0.2,-22.09,-16.6,0.49
6,2,44,-1.13,0.24,0.15,-22.09,-16.6,0.49
6,1,44,-1.14,0.25,0.09,-22.16,-15.38,0.73
6,1,44,-1.14,0.23,0.07,-17.27,-13.67,1.34
5,1,44,-1.13,0.18,0.05,-11.54,-11.54,1.95
5,1,44,-1.13,0.18,0.05,-11.54,-11.54,1.95
5,1,43,-1.11,0.15,0.03,-8.12,-9.52,2.44
5,1,43,-1.09,0.13,-0.01,-8.36,-8.61,2.5
4,1,43,-1.02,0.15,-0.03,-11.11,-9.58,1.77
4,1,43,-0.97,0.16,-0.08,-14.53,-14.34,-0.55
3,1,43,-0.97,0.16,-0.08,-14.53,-14.34,-0.55
2,1,43,-0.92,0.14,-0.14,-16.66,-22.83,-3.23
2,1,43,-0.96,0.1,-0.16,-19.53,-29.85,-4.88
2,1,43,-1.04,0.06,-0.09,-20.57,-31.8,-5.37
1,1,43,-1.02,0.02,0.07,-19.84,-20.63,-6.04
1,1,43,-1.02,0.02,0.07,-19.84,-20.63,-6.04
1,1,43,-1,0.06,0.14,-21.73,-1.71,-6.35
1,1,43,-0.92,0.05,0.14,-18.37,18.62,-6.04
1,1,43,-0.85,0,0.11,-12.02,34.36,-6.35
1,1,43,-0.85,0,0.11,-11.78,42.6,-6.04
1,1,43,-0.82,-0.04,0.04,-11.78,42.6,-6.04
1,1,43,-0.79,-0.02,0,-16.48,46.94,-5.55
1,1,43,-0.78,0,-0.02,-20.69,48.65,-5.19
1,1,43,-0.76,0.03,-0.05,-24.17,50.35,-5.55
1,1,43,-0.76,0.03,-0.05,-24.17,50.35,-5.55
1,1,43,-0.74,0.04,-0.05,-28.2,52.25,-6.1
1,1,43,-0.73,0.03,-0.05,-28.63,53.77,-5.92
1,1,43,-0.73,0.04,-0.05,-28.02,53.83,-4.58
0,1,43,-0.74,0.04,-0.05,-27.83,51.51,-3.36
0,1,43,-0.74,0.04,-0.05,-27.83,51.51,-3.36
0,1,43,-0.76,0.05,-0.03,-25.76,48.4,-2.56
0,1,43,-0.79,0.06,-0.03,-24.11,45.29,-1.22
0,1,43,-0.8,0.07,-0.03,-23.99,41.99,0.06
-1,2,42,-0.8,0.07,-0.03,-24.11,38.02,1.65
-1,2,42,-0.81,0.09,-0.05,-24.11,38.02,1.65
-1,2,42,-0.82,0.11,-0.06,-23.25,34.85,3.36
-1,2,42,-0.82,0.13,-0.06,-21.36,32.47,5.49
-1,2,42,-0.82,0.14,-0.06,-18.07,30.03,7.69
-1,3,41,-0.82,0.14,-0.06,-13.73,27.28,10.38
-2,3,41,-0.83,0.14,-0.04,-13.73,27.28,10.38
-2,3,40,-0.84,0.13,-0.02,-9.52,25.15,12.76
-2,3,40,-0.86,0.14,0,-6.23,23.93,15.44
-2,3,40,-0.89,0.14,0,-4.46,23.62,17.58
-2,2,39,-0.89,0.14,0,-4.46,23.62,17.58
-3,2,39,-0.94,0.14,-0.03,-3.6,23.93,19.41
-4,2,39,-0.96,0.13,-0.05,-2.38,27.16,21.3
-5,2,39,-0.99,0.14,-0.08,-1.4,28.14,23.13
-6,2,39,-1.02,0.14,-0.09,-1.77,26.31,24.6
-6,3,38,-1.02,0.14,-0.09,-1.77,26.31,24.6
-6,3,38,-1.06,0.14,-0.09,-3.05,23.74,25.7
-6,3,38,-1.1,0.15,-0.08,-3.66,21.3,26.31
-6,3,38,-1.12,0.15,-0.05,-3.23,18.8,26.18
-6,3,38,-1.14,0.14,-0.01,-2.56,15.81,25.88
-6,3,38,-1.14,0.14,-0.01,-2.56,15.81,25.88
-6,2,38,-1.15,0.12,0.03,-2.87,12.76,25.33
-6,2,38,-1.14,0.1,0.05,-4.58,10.74,24.41
-6,2,37,-1.1,0.09,0.07,-7.63,9.46,23.62
-6,2,37,-1.1,0.09,0.07,-10.31,8,22.95
-6,2,37,-1.06,0.1,0.08,-10.31,8,22.95
-6,2,37,-1.03,0.13,0.08,-11.9,6.53,22.34
-6,2,37,-1.07,0.15,0.06,-11.23,4.15,21.91
-6,2,37,-1.19,0.17,0.02,-7.69,0.24,21.73
