roll,pitch,yaw,ax,ay,az,gx,gy,gz
2,4,15,-1.07,-0.23,0.23,41.75,-27.59,23.93
3,4,15,-1.01,-0.24,0.24,38.02,-21.79,22.58
3,4,15,-0.97,-0.25,0.23,34,-16.3,21.06
3,4,15,-0.97,-0.25,0.23,34,-16.3,21.06
3,4,15,-0.94,-0.26,0.22,29.79,-11.72,19.41
3,4,15,-0.92,-0.26,0.18,26.06,-9.09,17.82
3,4,14,-0.9,-0.25,0.15,22.4,-8.3,15.87
3,4,14,-0.9,-0.25,0.15,20.75,-8.91,14.22
3,4,13,-0.89,-0.25,0.15,20.75,-8.91,14.22
3,4,13,-0.89,-0.27,0.16,20.32,-11.05,12.7
4,3,12,-0.89,-0.26,0.16,17.03,-13.55,10.8
5,3,12,-0.91,-0.25,0.17,14.22,-14.04,9.22
6,2,11,-0.91,-0.25,0.17,14.22,-14.04,9.22
8,2,10,-0.92,-0.25,0.18,11.72,-12.57,7.2
9,1,8,-0.93,-0.24,0.15,6.47,-11.17,4.94
10,0,5,-0.94,-0.24,0.11,2.87,-11.29,3.36
10,0,4,-0.94,-0.24,0.11,0.92,-11.9,2.08
10,0,3,-0.97,-0.23,0.09,0.92,-11.9,2.08
11,-1,3,-0.98,-0.23,0.07,-1.04,-11.84,0.92
11,-1,3,-1,-0.21,0.04,-2.32,-11.72,-0.18
11,-1,3,-1.01,-0.21,0.02,-1.71,-12.51,-0.73
11,-1,3,-1.01,-0.21,0.02,-0.92,-13.49,-1.4
11,-1,3,-1.04,-0.21,0.02,-0.92,-13.49,-1.4
11,-1,3,-1.05,-0.22,0.02,-1.28,-13.49,-1.65
11,-1,3,-1.07,-0.21,0.02,-1.4,-13.24,-1.22
11,-1,3,-1.05,-0.22,0.02,-2.75,-11.54,-1.16
11,-1,3,-1.06,-0.21,0.02,-3.42,-10.44,-0.67
11,-1,2,-1.06,-0.21,0.02,-1.46,-8.79,0.06
11,-1,2,-1.06,-0.18,0.01,-1.46,-8.79,0.06
11,-1,2,-1.03,-0.21,0.02,-0.43,-6.16,0
11,-1,0,-1.01,-0.18,0.01,-2.26,-4.15,0
11,0,0,-0.99,-0.16,-0.01,-2.32,-3.66,0.12
11,0,0,-0.99,-0.16,-0.01,-0.61,-3.85,0.06
11,0,0,-0.98,-0.15,-0.03,-0.61,-3.85,0.06
10,0,0,-0.95,-0.13,-0.03,-1.34,-3.17,-0.37
10,0,0,-0.94,-0.12,-0.04,-1.4,-2.69,-0.79
10,0,0,-0.94,-0.11,-0.05,-0.43,-2.26,-1.28
10,0,0,-0.94,-0.11,-0.06,1.77,-1.28,-1.83
10,0,0,-0.94,-0.11,-0.06,1.77,-1.28,-1.83
10,0,0,-0.94,-0.11,-0.07,4.21,-0.49,-2.38
10,0,0,-0.95,-0.1,-0.07,6.47,-0.18,-2.99
10,0,1,-0.96,-0.1,-0.07,7.87,0.49,-3.6
10,0,1,-0.96,-0.12,-0.07,8.79,0.98,-4.88
9,0,1,-0.96,-0.12,-0.07,9.16,1.04,-6.53
9,1,1,-0.96,-0.12,-0.08,9.16,1.04,-6.53
9,1,1,-0.96,-0.14,-0.08,9.46,1.53,-8
9,1,2,-0.95,-0.14,-0.08,9.83,2.56,-9.52
9,2,3,-0.94,-0.15,-0.08,9.64,3.6,-11.17
9,3,4,-0.94,-0.15,-0.08,9.64,3.6,-11.17
9,3,5,-0.94,-0.16,-0.08,8.48,4.58,-12.51
9,3,6,-0.94,-0.15,-0.09,7.32,5.55,-13.79
9,4,8,-0.94,-0.15,-0.1,6.59,6.47,-14.4
9,4,10,-0.93,-0.15,-0.1,5.86,6.77,-15.44
9,4,11,-0.93,-0.15,-0.1,5.43,6.96,-16.24
9,4,12,-0.93,-0.13,-0.1,5.43,6.96,-16.24
9,4,13,-0.92,-0.12,-0.09,5,7.51,-17.15
8,4,13,-0.92,-0.11,-0.09,5,8,-18.01
8,4,14,-0.93,-0.11,-0.08,5.07,8.48,-18.8
8,5,14,-0.93,-0.11,-0.08,5.07,8.48,-18.8
8,5,14,-0.92,-0.11,-0.09,4.88,8.54,-19.71
8,5,15,-0.92,-0.11,-0.1,4.7,8.24,-20.75
8,5,15,-0.92,-0.11,-0.1,4.94,7.87,-21.73
8,5,15,-0.93,-0.12,-0.11,5.86,7.75,-22.77
8,5,16,-0.93,-0.12,-0.11,5.86,7.75,-22.77
8,5,16,-0.93,-0.14,-0.1,7.02,8.61,-23.19
8,5,16,-0.94,-0.15,-0.08,8.54,9.4,-23.44
8,5,16,-0.96,-0.17,-0.05,10.93,10.13,-23.32
8,5,16,-0.98,-0.19,-0.04,10.07,11.72,-23.13
8,5,16,-0.98,-0.19,-0.04,7.2,11.23,-24.05
8,5,16,-0.99,-0.17,-0.05,7.2,11.23,-24.05
8,5,16,-1.02,-0.17,-0.07,4.21,7.69,-25.27
8,5,16,-1.04,-0.18,-0.07,3.54,6.9,-25.33
8,5,16,-1.06,-0.19,-0.06,4.39,8.91,-24.72
8,5,16,-1.06,-0.19,-0.06,4.39,8.91,-24.72
8,5,16,-1.08,-0.19,-0.06,5.07,8.97,-23.86
9,5,17,-1.11,-0.19,-0.07,4.27,7.45,-22.95
9,5,17,-1.13,-0.19,-0.09,3.54,6.96,-21.73
9,5,17,-1.14,-0.19,-0.1,3.97,7.39,-20.2
9,5,17,-1.14,-0.19,-0.1,3.97,7.39,-20.2
9,5,17,-1.15,-0.18,-0.1,5.92,8.24,-18.19
9,5,17,-1.14,-0.18,-0.1,9.16,9.46,-16.11
9,5,17,-1.14,-0.18,-0.1,12.27,9.4,-14.16
9,5,17,-1.15,-0.18,-0.12,13.61,7.63,-12.63
9,5,17,-1.15,-0.18,-0.12,13.61,7.63,-12.63
9,5,18,-1.15,-0.17,-0.15,12.76,4.58,-11.78
9,5,18,-1.14,-0.17,-0.2,10.38,-0.12,-11.29
9,5,18,-1.13,-0.18,-0.23,7.57,-6.71,-10.68
9,5,18,-1.15,-0.17,-0.25,4.39,-15.69,-9.64
9,5,18,-1.15,-0.17,-0.25,4.39,-15.69,-9.64
9,5,18,-1.2,-0.14,-0.26,4.27,-24.17,-8.18
9,5,18,-1.25,-0.12,-0.23,6.29,-30.15,-6.77
9,5,18,-1.31,-0.11,-0.21,7.93,-37.23,-5.68
9,5,18,-1.36,-0.07,-0.15,8.42,-45.23,-5
8,5,18,-1.36,-0.07,-0.15,10.44,-49.44,-4.7
8,5,18,-1.33,-0.04,-0.04,10.44,-49.44,-4.7
8,5,18,-1.28,0,0.08,8.79,-53.41,-5.43
8,5,18,-1.25,0.04,0.15,6.23,-57.5,-5.92
8,5,18,-1.19,0.05,0.17,2.44,-52.31,-6.59
8,5,18,-1.19,0.05,0.17,0.06,-36.19,-7.02
8,5,18,-1.09,0.07,0.16,0.06,-36.19,-7.02
8,5,18,-0.98,0.06,0.14,-0.73,-18.62,-6.77
8,5,18,-0.9,0.06,0.09,-1.77,-5.62,-5.86
8,5,18,-0.85,0.07,0.04,-2.32,2.62,-4.82
8,5,18,-0.85,0.07,0.04,-2.32,2.62,-4.82
8,5,18,-0.83,0.11,0,-2.38,8.42,-3.72
8,5,18,-0.8,0.12,-0.02,0.49,12.45,-2.62
7,5,18,-0.82,0.14,-0.04,4.82,12.76,-1.28
7,5,18,-0.82,0.14,-0.04,8.48,9.03,-0.37
7,5,18,-0.85,0.12,-0.04,8.48,9.03,-0.37
7,5,18,-0.88,0.16,-0.03,7.2,2.32,-0.06
7,5,18,-0.95,0.15,-0.02,7.45,-5.55,0.37
7,5,18,-1.01,0.11,0.02,10.19,-12.02,0.92
6,5,18,-1.01,0.11,0.02,10.19,-12.02,0.92
6,4,18,-1.08,0.08,0.08,9.4,-15.81,0.92
6,4,18,-1.16,0.04,0.15,10.25,-15.87,1.28
6,4,18,-1.16,0.02,0.17,8.18,-10.5,1.89
5,4,18,-1.16,0.02,0.17,5.43,-2.69,1.83
5,4,18,-1.16,0.02,0.14,5.43,-2.69,1.83
5,4,18,-1.16,-0.03,0.09,5.43,5.62,2.32
5,4,18,-1.12,-0.04,0.05,2.5,14.28,2.44
5,4,18,-1.05,0,-0.02,-3.54,20.14,1.77
5,4,18,-1.05,0,-0.02,-3.54,20.14,1.77
5,4,18,-1.03,0,-0.08,-4.03,21.55,1.95
5,4,18,-1.02,-0.02,-0.06,-0.31,22.46,3.05
5,4,18,-1.01,-0.03,-0.03,1.04,24.66,3.78
4,4,18,-1.01,-0.03,-0.03,1.95,26.55,4.39
4,4,18,-1,-0.02,-0.04,1.95,26.55,4.39
3,4,18,-0.97,-0.02,-0.05,0.49,30.76,4.15
3,4,18,-0.95,-0.04,-0.06,0.61,32.47,3.97
3,4,18,-0.93,-0.04,-0.08,-0.18,32.53,3.48
3,4,18,-0.93,-0.04,-0.08,-0.18,32.53,3.48
3,4,18,-0.92,-0.04,-0.08,-2.38,31.37,3.42
3,4,19,-0.91,-0.03,-0.07,-4.15,30.64,3.66
3,4,19,-0.9,-0.03,-0.06,-5,30.46,3.66
2,4,20,-0.9,-0.03,-0.06,-5.25,29.97,3.97
2,4,22,-0.9,-0.04,-0.05,-5.25,29.97,3.97
2,4,22,-0.9,-0.04,-0.04,-7.51,29.11,4.33
2,4,23,-0.9,-0.03,-0.04,-10.56,27.34,4.64
2,3,23,-0.89,-0.02,-0.04,-13.61,26.18,5
2,3,23,-0.89,-0.02,-0.04,-15.63,27.22,5.25
2,3,24,-0.9,-0.01,-0.04,-15.63,27.22,5.25
2,3,24,-0.89,-0.02,-0.05,-17.52,28.32,5.25
2,3,24,-0.88,-0.02,-0.07,-18.74,29.24,5.37
2,3,24,-0.89,-0.04,-0.08,-19.23,28.63,5.8
2,3,24,-0.89,-0.04,-0.08,-19.23,28.63,5.8
2,4,25,-0.88,-0.02,-0.1,-17.94,28.75,6.29
2,4,25,-0.89,-0.02,-0.11,-16.48,28.93,6.9
2,4,25,-0.89,-0.04,-0.11,-12.82,28.81,7.75
2,4,25,-0.87,-0.02,-0.1,-13.18,28.93,8.18
2,4,26,-0.87,-0.02,-0.1,-13.18,28.93,8.18
1,4,27,-0.87,-0.02,-0.1,-14.89,26.49,8.36
1,4,28,-0.87,-0.02,-0.09,-14.53,24.29,8.36
1,4,29,-0.87,-0.01,-0.08,-14.4,23.44,8.54
1,4,30,-0.88,0,-0.08,-14.4,22.58,8.85
1,4,31,-0.88,0,-0.08,-14.4,22.58,8.85
1,5,31,-0.9,0,-0.09,-12.94,22.4,9.22
1,5,31,-0.91,0,-0.09,-10.56,23.74,9.64
1,5,31,-0.93,-0.01,-0.09,-8.91,24.29,9.58
1,5,31,-0.93,-0.01,-0.09,-7.51,22.52,9.95
1,5,31,-0.96,0,-0.1,-7.51,22.52,9.95
1,5,31,-0.99,0.01,-0.12,-6.59,20.39,10.19
1,5,31,-1.01,0.02,-0.13,-4.21,18.31,10.86
0,5,31,-1.03,0.04,-0.12,-0.73,15.87,11.29
0,6,31,-1.03,0.04,-0.12,-0.73,15.87,11.29
0,6,31,-1.06,0.05,-0.1,3.6,12.76,11.84
0,5,31,-1.11,0.04,-0.06,7.32,9.58,12.08
0,5,31,-1.15,0.03,-0.04,9.64,7.2,12.02
0,5,31,-1.15,0.03,-0.04,10.5,6.23,11.54
0,5,31,-1.2,0.04,-0.02,10.5,6.23,11.54
0,5,31,-1.24,0.03,0,11.29,5.8,11.29
0,5,31,-1.28,0.02,0.01,12.15,6.29,10.86
0,5,31,-1.28,0.02,0.01,12.82,6.96,10.31
0,5,31,-1.32,0.02,0.02,12.82,6.96,10.31
-1,5,31,-1.34,0.01,0.02,12.51,8.61,9.64
-1,5,31,-1.32,0.01,0,12.27,10.74,8.67
0,5,31,-1.29,0,-0.03,13.06,11.78,8
0,5,31,-1.29,0,-0.03,13.06,11.78,8
0,4,31,-1.26,-0.01,-0.06,14.59,11.72,7.75
0,4,31,-1.24,-0.02,-0.07,15.69,10.25,7.75
0,4,31,-1.25,-0.03,-0.06,15.38,7.93,8
0,4,31,-1.25,-0.03,-0.06,14.34,4.94,8.48
0,4,31,-1.29,-0.02,-0.06,14.34,4.94,8.48
0,4,31,-1.32,-0.02,-0.05,13.79,2.87,8.85
0,4,31,-1.32,-0.04,-0.02,15.63,2.44,9.28
0,4,31,-1.29,-0.07,0.03,18.98,2.14,9.95
0,4,31,-1.29,-0.07,0.03,18.98,2.14,9.95
0,4,31,-1.23,-0.11,0.08,20.75,1.53,9.89
0,3,31,-1.12,-0.14,0.12,20.2,1.34,9.16
0,3,31,-0.99,-0.14,0.17,17.4,0.31,8.06
1,3,31,-0.99,-0.14,0.17,17.4,0.31,8.06
1,3,31,-0.89,-0.12,0.21,13.85,0.37,6.71
1,3,31,-0.81,-0.12,0.25,11.05,-0.43,5.8
1,3,31,-0.78,-0.11,0.27,8.97,-0.61,5.31
1,3,31,-0.74,-0.12,0.28,8.12,1.28,4.64
1,3,31,-0.74,-0.12,0.28,8.12,1.28,4.64
1,3,31,-0.7,-0.12,0.28,8.24,5,3.97
1,3,30,-0.69,-0.13,0.26,6.71,7.45,3.17
1,3,30,-0.72,-0.14,0.24,6.16,8.24,2.01
2,3,29,-0.72,-0.14,0.24,6.16,8.24,2.01
2,3,28,-0.75,-0.19,0.24,7.69,8.3,1.34
2,2,27,-0.78,-0.19,0.22,5.92,7.45,0.31
2,2,26,-0.84,-0.24,0.21,5.31,3.78,-1.04
2,2,26,-0.84,-0.24,0.21,6.29,-1.22,-1.83
3,2,26,-0.92,-0.26,0.24,6.29,-1.22,-1.83
3,1,25,-1.02,-0.26,0.23,6.35,-4.7,-2.14
3,1,25,-1.13,-0.24,0.22,4.88,-8.48,-2.62
3,1,25,-1.24,-0.24,0.19,0.79,-14.1,-2.93
3,1,24,-1.24,-0.24,0.19,-3.48,-16.36,-3.36
4,1,24,-1.34,-0.25,0.18,-3.48,-16.36,-3.36
4,1,23,-1.39,-0.23,0.19,-8.3,-14.95,-3.48
4,1,21,-1.38,-0.21,0.18,-13.61,-13.61,-3.66
4,1,17,-1.36,-0.16,0.17,-17.52,-11.54,-3.42
4,1,14,-1.36,-0.16,0.17,-18.19,-10.07,-2.56
4,0,12,-1.36,-0.13,0.14,-18.19,-10.07,-2.56
4,0,12,-1.33,-0.02,0.08,-19.23,-8.73,-1.16
4,0,12,-1.31,0.08,0.03,-18.43,-6.9,0.55
4,0,12,-1.33,0.22,-0.03,-13.49,-7.14,2.69
4,0,12,-1.33,0.22,-0.03,-8,-3.48,4.27
4,0,12,-1.26,0.32,-0.07,-8,-3.48,4.27
4,0,11,-1.19,0.33,-0.07,0.67,4.33,5.49
4,0,11,-1.16,0.38,-0.11,13.98,4.03,5.98
4,0,11,-1.04,0.39,-0.07,30.4,6.71,6.96
4,0,11,-1.04,0.39,-0.07,30.4,6.71,6.96
4,0,11,-0.97,0.35,-0.05,43.15,7.39,8.85
4,0,11,-0.92,0.35,-0.06,54.38,4.7,9.28
4,1,10,-0.87,0.31,-0.03,69.52,0.49,10.13
3,1,10,-0.87,0.31,-0.03,87.4,-1.59,10.86
3,1,10,-0.76,0.27,0.06,87.4,-1.59,10.86
3,1,10,-0.71,0.2,0.14,103.27,-6.59,12.21
2,0,10,-0.72,0.11,0.06,110.23,-12.02,12.63
2,0,10,-0.68,0.03,0.01,114.01,-13.61,12.33
2,0,10,-0.68,0.03,0.01,114.01,-13.61,12.33
2,0,10,-0.58,0,-0.02,117.49,-9.34,12.15
2,0,10,-0.54,-0.09,0,121.95,-3.6,12.27
2,0,10,-0.54,-0.13,-0.01,117.68,1.46,13.79
2,0,10,-0.54,-0.13,-0.01,115.05,12.51,12.51
2,0,10,-0.45,-0.22,0.04,115.05,12.51,12.51
2,0,10,-0.37,-0.38,0.06,112.55,17.21,11.47
2,0,10,-0.35,-0.5,0.06,104.49,13.12,14.77
2,0,10,-0.33,-0.52,0.06,96.98,7.63,14.22
2,0,10,-0.33,-0.52,0.06,96.98,7.63,14.22
2,0,10,-0.34,-0.53,0.06,92.35,7.02,7.93
2,0,10,-0.29,-0.58,0.03,86.18,11.6,-1.95
2,0,9,-0.31,-0.69,-0.01,78.8,14.89,-13.43
2,0,9,-0.31,-0.69,-0.01,74.28,16.97,-25.76
2,0,9,-0.4,-0.79,-0.06,74.28,16.97,-25.76
2,0,9,-0.52,-0.85,-0.15,69.76,20.94,-36.62
3,0,9,-0.66,-0.83,-0.26,60.79,33.63,-46.63
3,0,9,-0.8,-0.78,-0.4,47.3,52.61,-54.08
3,0,9,-0.8,-0.78,-0.4,31.01,70.07,-58.29
3,0,9,-0.91,-0.69,-0.55,31.01,70.07,-58.29
3,0,9,-0.96,-0.63,-0.64,17.09,79.53,-59.33
3,0,9,-1,-0.61,-0.6,7.2,71.59,-55.97
3,0,9,-0.97,-0.7,-0.45,-7.87,41.93,-46.63
3,0,9,-0.97,-0.7,-0.45,-30.15,-5.98,-35.64
3,0,9,-1.01,-0.75,-0.2,-30.15,-5.98,-35.64
4,0,9,-1.22,-0.78,0.07,-64.88,-57.92,-26.43
4,0,9,-1.53,-0.67,0.21,-115.54,-91,-19.29
4,0,9,-1.76,-0.53,0.34,-154.97,-89.6,-11.6
4,0,9,-1.58,-0.25,0.51,-168.09,-59.02,-4.64
4,0,9,-1.58,-0.25,0.51,-168.09,-59.02,-4.64
4,0,9,-1.3,0.02,0.66,-146.3,-22.95,6.53
4,0,9,-1.02,0.4,0.49,-114.07,2.87,11.78
4,0,9,-1.1,0.43,0.23,-106.99,17.7,0.61
4,0,9,-1.1,0.43,0.23,-118.77,15.08,-13.85
4,0,9,-1.39,0.51,-0.19,-118.77,15.08,-13.85
4,0,9,-1.47,0.5,-0.26,-109.62,6.41,-23.44
4,0,9,-1.45,0.51,-0.21,-93.44,-1.71,-22.89
4,0,9,-1.44,0.47,-0.1,-78.31,-8.54,-21.48
4,0,9,-1.44,0.47,-0.1,-55.91,-11.17,-21.48
4,0,9,-1.56,0.34,0.06,-55.91,-11.17,-21.48
3,0,9,-1.61,0.13,0.12,-42.3,-5.86,-20.87
3,0,9,-1.64,0.07,0.13,-34.24,-0.67,-18.31
3,0,9,-1.59,0.05,0.04,-34.36,1.46,-16.3
3,0,9,-1.59,0.05,0.04,-30.94,7.75,-12.94
3,0,9,-1.46,-0.03,0.03,-30.94,7.75,-12.94
3,0,9,-1.38,-0.02,0.02,-29.3,8.12,-8.24
3,0,9,-1.35,0.04,0.02,-27.89,3.3,-3.36
3,0,9,-1.32,0.09,-0.01,-27.16,-0.43,0.18
3,0,9,-1.32,0.09,-0.01,-27.16,-0.43,0.18
3,0,9,-1.25,0.15,-0.01,-22.4,0.55,3.97
3,0,9,-1.21,0.13,0,-16.85,1.59,7.51
2,0,9,-1.17,0.13,0.01,-13.06,-2.81,10.74
2,0,9,-1.17,0.13,0.01,-14.83,-6.1,12.94
2,0,9,-1.18,0.14,0.03,-14.83,-6.1,12.94
2,-1,9,-1.15,0.13,0.05,-17.94,-8.06,14.71
1,-1,9,-1.18,0.15,0.04,-19.53,-5.98,16.72
1,-1,9,-1.18,0.12,0.04,-16.78,-0.06,19.84
0,-1,9,-1.18,0.12,0.04,-15.38,10.5,22.58
-2,-1,9,-1.14,0.11,0.06,-15.38,10.5,22.58
-4,-1,10,-1.14,0.14,0.07,-14.89,18.74,24.35
-4,-1,10,-1.07,0.08,0.12,-14.16,25.57,25.09
-4,-1,10,-1.03,0.04,0.11,-21.18,31.56,23.99
-4,-1,10,-1.03,0.04,0.11,-33.81,30.33,22.03
-4,-1,10,-0.99,0.02,0.07,-33.81,30.33,22.03
