roll,pitch,yaw,ax,ay,az,gx,gy,gz
75,-71,-38,0.18,0.79,-0.59,13.37,-0.98,9.4
75,-71,-38,0.18,0.78,-0.57,13.43,-1.28,8.85
75,-71,-38,0.17,0.78,-0.56,11.6,-0.67,8.06
75,-71,-37,0.17,0.8,-0.56,10.31,0.73,7.87
75,-71,-37,0.17,0.8,-0.56,9.46,1.53,7.75
75,-71,-37,0.18,0.8,-0.56,7.51,2.5,6.65
75,-71,-37,0.18,0.79,-0.57,7.69,2.44,5.43
76,-71,-37,0.18,0.79,-0.58,7.2,2.32,5.25
76,-71,-37,0.19,0.79,-0.57,6.77,3.3,5.62
76,-72,-37,0.18,0.79,-0.57,6.47,3.36,5.37
76,-72,-37,0.17,0.8,-0.56,6.47,3.6,5.07
77,-72,-36,0.17,0.8,-0.55,5.55,4.15,4.7
77,-72,-36,0.18,0.8,-0.55,4.33,4.39,3.91
77,-72,-36,0.18,0.8,-0.56,3.3,4.21,2.87
77,-72,-36,0.18,0.79,-0.56,3.17,3.97,2.81
77,-72,-36,0.18,0.79,-0.56,2.93,4.21,2.93
77,-73,-36,0.18,0.79,-0.56,2.5,4.21,2.75
78,-73,-36,0.18,0.8,-0.56,2.5,3.91,2.69
78,-73,-36,0.18,0.79,-0.58,2.26,4.09,2.26
78,-73,-36,0.17,0.79,-0.58,2.08,3.3,1.83
78,-73,-36,0.18,0.79,-0.58,1.95,3.17,2.08
78,-73,-36,0.18,0.79,-0.57,2.32,2.01,2.08
78,-73,-36,0.18,0.79,-0.57,2.2,1.46,1.95
78,-73,-36,0.18,0.79,-0.57,2.2,0.85,1.77
78,-73,-36,0.17,0.79,-0.57,1.89,0.67,1.71
78,-73,-36,0.17,0.8,-0.56,1.89,0.67,1.71
78,-73,-36,0.17,0.8,-0.57,1.34,0.55,1.22
78,-73,-36,0.17,0.8,-0.57,1.4,0,1.04
78,-73,-36,0.17,0.8,-0.57,0.98,-0.12,0.49
78,-73,-36,0.18,0.79,-0.57,0.98,-0.31,0.18
78,-73,-36,0.18,0.79,-0.57,0.67,-0.49,-0.24
78,-73,-36,0.18,0.79,-0.58,0.12,-0.61,-0.73
78,-73,-36,0.18,0.79,-0.58,-0.12,-1.1,-0.98
78,-73,-36,0.17,0.79,-0.56,0.24,-1.46,-1.1
78,-73,-36,0.17,0.8,-0.55,-0.43,-1.28,-1.4
78,-73,-36,0.17,0.79,-0.55,-1.1,-1.65,-1.83
78,-73,-36,0.17,0.79,-0.56,-1.53,-1.89,-2.38
78,-73,-36,0.18,0.79,-0.56,-2.56,-1.83,-2.81
78,-73,-35,0.18,0.79,-0.56,-3.48,-2.2,-3.36
78,-73,-36,0.19,0.79,-0.57,-3.72,-2.44,-3.78
78,-73,-36,0.19,0.79,-0.57,-3.78,-2.62,-3.66
78,-73,-36,0.19,0.79,-0.57,-4.09,-2.93,-3.66
78,-73,-36,0.19,0.79,-0.57,-4.27,-3.23,-4.03
78,-73,-36,0.19,0.78,-0.58,-4.64,-3.36,-4.21
78,-73,-36,0.19,0.78,-0.58,-5,-2.99,-4.52
77,-73,-36,0.2,0.79,-0.58,-5.31,-2.87,-4.46
77,-72,-36,0.2,0.79,-0.57,-5.25,-3.05,-4.64
77,-72,-36,0.2,0.78,-0.58,-5.68,-3.42,-4.39
77,-72,-36,0.2,0.79,-0.58,-5.86,-2.87,-4.21
77,-72,-36,0.2,0.8,-0.6,-6.35,-2.99,-4.46
77,-72,-36,0.2,0.79,-0.6,-6.41,-3.66,-4.82
77,-72,-36,0.2,0.79,-0.59,-6.23,-3.97,-4.88
77,-72,-36,0.21,0.79,-0.58,-6.04,-3.97,-5
76,-72,-37,0.2,0.78,-0.59,-5.98,-3.42,-5.19
76,-72,-37,0.2,0.77,-0.58,-5.62,-4.15,-5.8
76,-71,-37,0.21,0.77,-0.58,-6.9,-3.42,-5.98
76,-71,-37,0.23,0.77,-0.6,-7.63,-2.14,-5.68
76,-71,-37,0.22,0.78,-0.6,-6.9,-2.38,-5.13
76,-71,-37,0.22,0.77,-0.59,-6.9,-3.36,-4.82
76,-71,-37,0.22,0.78,-0.6,-7.2,-3.78,-4.33
76,-71,-37,0.23,0.78,-0.58,-7.69,-4.09,-4.39
76,-71,-37,0.24,0.77,-0.58,-8.24,-3.66,-3.97
75,-71,-37,0.23,0.76,-0.59,-9.16,-3.3,-3.3
75,-71,-37,0.22,0.78,-0.61,-9.83,-2.81,-2.99
75,-71,-37,0.24,0.76,-0.61,-10.25,-2.5,-3.05
75,-71,-38,0.23,0.77,-0.62,-10.93,-2.08,-2.62
75,-71,-38,0.22,0.77,-0.63,-11.29,-1.4,-2.5
75,-71,-38,0.22,0.77,-0.61,-12.39,-1.34,-3.11
75,-70,-38,0.27,0.77,-0.63,-13.24,-0.49,-3.17
74,-70,-38,0.26,0.77,-0.63,-12.39,0.43,-1.65
74,-70,-38,0.26,0.78,-0.64,-11.05,2.32,-0.12
74,-70,-38,0.25,0.77,-0.63,-10.56,3.97,1.46
74,-70,-38,0.24,0.77,-0.64,-10.13,5.43,2.87
74,-70,-38,0.26,0.77,-0.64,-9.77,6.53,3.66
74,-70,-38,0.27,0.75,-0.62,-8.97,7.32,4.88
74,-70,-39,0.23,0.77,-0.61,-9.22,9.16,6.77
74,-70,-39,0.23,0.78,-0.62,-10.31,10.93,7.02
74,-70,-39,0.22,0.79,-0.64,-11.11,10.25,6.59
74,-70,-39,0.26,0.77,-0.66,-12.63,8.54,6.47
74,-70,-39,0.27,0.78,-0.66,-12.27,11.23,8.91
74,-70,-39,0.25,0.82,-0.69,-11.9,14.65,11.66
74,-70,-39,0.25,0.79,-0.7,-12.08,17.58,13.49
73,-70,-39,0.25,0.8,-0.72,-10.74,20.2,15.26
73,-70,-39,0.25,0.82,-0.73,-8.73,22.46,18.31
73,-70,-39,0.26,0.8,-0.75,-7.93,25.02,19.84
73,-70,-39,0.25,0.79,-0.82,-6.41,31.13,21.06
73,-70,-39,0.31,0.84,-0.81,-0.18,41.32,22.71
73,-70,-39,0.24,0.92,-0.81,3.54,48.03,30.27
73,-70,-39,0.22,0.87,-0.81,9.95,56.27,42.72
73,-70,-40,0.16,0.79,-0.82,15.69,65.86,45.47
73,-70,-40,0.15,0.71,-0.82,18.55,73.3,44.43
73,-70,-40,0.09,0.69,-0.88,17.7,85.82,39.37
73,-70,-40,0.02,0.74,-0.91,16.91,106.99,34.3
73,-70,-40,0.03,0.73,-0.78,19.47,127.26,31.31
73,-70,-40,0.05,0.79,-0.75,16.24,143.98,31.49
73,-70,-40,0.05,0.79,-0.75,16.05,150.88,38.7
73,-70,-40,-0.03,0.72,-0.76,26.31,159.24,41.44
73,-70,-40,-0.1,0.64,-0.82,26.31,159.24,41.44
73,-70,-40,-0.07,0.58,-0.77,39.37,172.73,38.64
73,-70,-40,-0.17,0.6,-0.82,54.14,185.91,33.81
73,-70,-40,-0.2,0.61,-0.79,66.71,202.76,32.65
73,-70,-40,-0.16,0.76,-0.8,73.43,218.14,35.58
73,-70,-41,-0.15,0.83,-0.8,73.91,226.93,43.4
73,-70,-41,-0.28,0.9,-0.8,65.67,236.39,56.4
73,-70,-41,-0.4,0.85,-0.96,60.61,248.47,68.66
73,-70,-41,-0.33,0.97,-0.76,74.83,258,64.94
73,-70,-41,-0.41,1.08,-0.84,68.85,272.16,81.24
73,-70,-41,-0.47,1.14,-0.9,66.16,289.79,93.63
72,-70,-41,-0.36,1.25,-0.86,73.3,293.27,88.62
71,-70,-41,-0.22,1.3,-0.88,71.66,283.14,86.3
70,-69,-41,-0.08,1.38,-0.92,64.94,259.64,92.41
70,-69,-41,-0.05,1.36,-0.82,63.6,212.89,102.23
69,-69,-41,-0.01,1.4,-0.78,58.84,160.77,112.55
69,-68,-40,-0.02,1.33,-0.7,59.27,112.18,116.39
69,-68,-40,-0.08,1.19,-0.57,55.42,74.34,111.94
69,-68,-40,-0.05,1.19,-0.43,41.5,51.57,93.38
68,-68,-40,-0.1,1.21,-0.37,18.98,42.6,76.35
68,-68,-40,-0.22,1.14,-0.31,12.94,46.88,71.35
67,-67,-40,-0.34,1.07,-0.23,28.2,56.52,70.07
67,-67,-40,-0.44,0.93,-0.16,39.92,72.02,69.4
67,-67,-40,-0.41,0.82,-0.13,43.21,87.28,67.08
66,-67,-40,-0.4,0.75,-0.17,41.2,91.74,65.61
66,-67,-40,-0.42,0.71,-0.24,37.84,90.76,65.73
66,-67,-40,-0.45,0.68,-0.29,36.19,90.7,67.02
66,-67,-40,-0.44,0.67,-0.33,35.28,92.16,68.97
66,-67,-40,-0.5,0.62,-0.37,33.81,90.64,71.96
66,-67,-40,-0.52,0.6,-0.39,32.35,87.28,70.37
66,-67,-40,-0.55,0.59,-0.39,28.38,84.96,64.39
65,-67,-40,-0.54,0.59,-0.35,27.4,84.72,57.43
65,-66,-40,-0.55,0.58,-0.28,26.49,81.42,55.48
65,-66,-40,-0.59,0.57,-0.2,22.4,74.04,55.24
64,-65,-40,-0.63,0.57,-0.16,17.88,63.84,55.91
64,-65,-40,-0.63,0.61,-0.14,14.71,52.55,55.66
63,-65,-40,-0.63,0.64,-0.13,13.98,42.24,58.17
62,-65,-40,-0.66,0.6,-0.11,13.92,40.28,64.39
61,-65,-39,-0.65,0.63,-0.1,14.71,39.43,66.22
58,-65,-39,-0.68,0.61,-0.1,14.53,41.02,67.75
54,-65,-39,-0.67,0.63,-0.08,13.79,42.79,67.81
47,-65,-39,-0.66,0.62,-0.08,10.86,42.79,67.81
32,-64,-39,-0.66,0.62,-0.08,9.16,42.11,69.58
-3,-64,-39,-0.71,0.66,-0.1,12.82,41.2,73.18
-12,-62,-39,-0.66,0.69,-0.33,33.39,30.52,75.56
-15,-61,-38,-0.65,0.65,-0.13,32.78,20.69,75.38
-18,-60,-38,-0.65,0.54,0.05,14.16,22.46,76.6
-21,-59,-37,-0.6,0.62,0,14.16,22.46,76.6
-21,-59,-37,-0.66,0.51,-0.04,17.4,13.92,75.56
-22,-58,-37,-0.68,0.53,0.01,9.77,8.61,74.04
-22,-58,-36,-0.69,0.59,-0.04,2.93,9.46,74.28
-22,-58,-36,-0.75,0.54,-0.06,2.5,10.25,72.08
-22,-57,-36,-0.64,0.48,-0.15,2.08,6.9,74.77
-22,-57,-36,-0.67,0.48,-0.03,8.91,4.52,77.15
-22,-56,-36,-0.73,0.5,-0.02,6.53,21.42,71.9
-22,-55,-35,-0.76,0.5,-0.02,-5.62,45.29,66.77
-22,-52,-34,-0.83,0.53,-0.06,-9.95,47.42,63.66
-23,-50,-34,-0.79,0.54,-0.04,-5.98,38.21,61.22
-23,-48,-33,-0.76,0.48,0.03,-0.67,30.4,62.32
-23,-47,-32,-0.77,0.53,-0.02,-2.99,25.7,62.74
